#Vcard - LR999924.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999925.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999926.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999927.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999928.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999929.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999930.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999931.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999932.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999933.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999934.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999935.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999936.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999937.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999938.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999939.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999941.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999942.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999943.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999944.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999945.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999946.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999947.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999948.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999949.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999950.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999951.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999952.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.3, degree = as.integer(1))
#Vcard - LR999953.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.5, degree = as.integer(1))
#Vcard - LR999954.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.5, degree = as.integer(1))
#Vcard - LR999955.1 - loess:new("MMLoess", name = "loess", visible = TRUE, persistent = TRUE, color = "#61FF00", span = 0.5, degree = as.integer(1))

"set" "map" "mkr" "phys" "gen" "vld" "loess"
"Vcard" "LR999933.1" "11532" 12893627 41.449 TRUE 4.05
"Vcard" "LR999933.1" "11575" 13643067 49.475 TRUE 5.77
"Vcard" "LR999933.1" "11582" 13690072 47.227 TRUE 5.68
"Vcard" "LR999933.1" "11620" 13862885 48.351 TRUE 5.66
"Vcard" "LR999933.1" "11626" 13924908 49.475 TRUE 5.77
"Vcard" "LR999933.1" "11640" 14014102 50.598 TRUE 5.66
"Vcard" "LR999933.1" "11656" 14176216 54.048 TRUE 5.77
"Vcard" "LR999933.1" "11702" 14570320 54.048 TRUE 5.76
"Vcard" "LR999933.1" "11722" 14690925 54.048 TRUE 5.78
"Vcard" "LR999933.1" "11760" 14901127 56.321 TRUE 5.8
"Vcard" "LR999933.1" "11772" 14939763 56.321 TRUE 5.8
"Vcard" "LR999933.1" "11804" 15282533 56.321 TRUE NA
"Vcard" "LR999934.1" "11811" 14446 0 TRUE NA
"Vcard" "LR999934.1" "11830" 278007 2.273 TRUE 5.97
"Vcard" "LR999934.1" "11847" 627216 4.546 TRUE 5.96
"Vcard" "LR999934.1" "11871" 1476095 9.201 TRUE 5.95
"Vcard" "LR999934.1" "11972" 2909051 17.655 TRUE 5.75
"Vcard" "LR999934.1" "12020" 5797291 18.778 TRUE 7.18
"Vcard" "LR999934.1" "12063" 5931088 18.778 TRUE 6.99
"Vcard" "LR999934.1" "12150" 7290445 29.936 TRUE 6.09
"Vcard" "LR999934.1" "12176" 7324123 29.936 TRUE 5.92
"Vcard" "LR999934.1" "12195" 7794756 31.059 TRUE 3.66
"Vcard" "LR999934.1" "12253" 8355495 34.509 TRUE 3.38
"Vcard" "LR999934.1" "12285" 9216588 35.633 TRUE 3.23
"Vcard" "LR999934.1" "12302" 9382992 36.756 TRUE 5.01
"Vcard" "LR999934.1" "12313" 9654471 36.756 TRUE 5.45
"Vcard" "LR999934.1" "12342" 10047567 40.206 TRUE 5.13
"Vcard" "LR999934.1" "12370" 10171675 41.329 TRUE 4.88
"Vcard" "LR999934.1" "12393" 10329245 40.206 TRUE 4.11
"Vcard" "LR999934.1" "12411" 10455092 41.329 TRUE 4.56
"Vcard" "LR999934.1" "12441" 11207994 47.219 TRUE 1.84
"Vcard" "LR999934.1" "12459" 11394702 47.219 TRUE 0
"Vcard" "LR999934.1" "12482" 11875681 47.219 TRUE 0.72
"Vcard" "LR999934.1" "12492" 11923881 47.219 TRUE 0.74
"Vcard" "LR999934.1" "12500" 12026138 47.219 TRUE 0.78
"Vcard" "LR999934.1" "12540" 12319356 48.342 TRUE 1.71
"Vcard" "LR999934.1" "12601" 13553415 51.792 TRUE 3.18
"Vcard" "LR999934.1" "12632" 14042894 54.065 TRUE NA
"Vcard" "LR999935.1" "12712" 159966 2.273 TRUE NA
"Vcard" "LR999935.1" "12718" 163744 0 TRUE 4.11
"Vcard" "LR999935.1" "12750" 728169 4.546 TRUE 4.2
"Vcard" "LR999935.1" "12775" 1780227 10.435 TRUE 3.85
"Vcard" "LR999935.1" "12784" 1829657 10.435 TRUE 4.03
"Vcard" "LR999935.1" "12812" 2146663 12.683 TRUE 4.48
"Vcard" "LR999935.1" "12879" 2638952 12.683 TRUE 2.97
"Vcard" "LR999935.1" "12911" 2924585 11.559 TRUE 2.94
"Vcard" "LR999935.1" "12921" 2936477 12.683 TRUE 2.87
"Vcard" "LR999935.1" "12944" 3154110 12.683 TRUE 2.9
"Vcard" "LR999935.1" "13013" 4330171 18.572 TRUE 3.59
"Vcard" "LR999935.1" "13030" 4498692 18.572 TRUE 3.64
"Vcard" "LR999935.1" "13036" 4564738 18.572 TRUE 3.74
"Vcard" "LR999935.1" "13042" 4867495 18.572 TRUE 4.83
"Vcard" "LR999935.1" "13075" 5289059 20.845 TRUE 4.85
"Vcard" "LR999935.1" "13085" 5367988 20.845 TRUE 4.84
"Vcard" "LR999935.1" "13098" 5375078 20.845 TRUE 4.74
"Vcard" "LR999935.1" "13102" 5479489 20.845 TRUE 4.78
"Vcard" "LR999935.1" "13107" 5580969 25.499 TRUE 4.68
"Vcard" "LR999935.1" "13116" 5795401 25.499 TRUE 4.68
"Vcard" "LR999935.1" "13133" 5994628 26.623 TRUE 4.94
"Vcard" "LR999935.1" "13144" 6013624 26.623 TRUE 4.73
"Vcard" "LR999935.1" "13168" 6691931 27.747 TRUE 3.38
"Vcard" "LR999935.1" "13206" 6971101 27.747 TRUE 3.24
"Vcard" "LR999935.1" "13285" 7504609 30.02 TRUE 2.77
"Vcard" "LR999935.1" "13293" 7688170 30.02 TRUE 2.86
"Vcard" "LR999935.1" "13295" 7697446 30.02 TRUE 2.86
"Vcard" "LR999935.1" "13366" 8887437 33.47 TRUE 3.98
"Vcard" "LR999935.1" "13378" 9128723 35.743 TRUE 4.24
"Vcard" "LR999935.1" "13383" 9145013 35.743 TRUE 4.81
"Vcard" "LR999935.1" "13397" 9328225 35.743 TRUE 4.65
"Vcard" "LR999935.1" "13400" 9376886 35.743 TRUE 4.46
"Vcard" "LR999935.1" "13410" 9631449 36.866 TRUE 4.13
"Vcard" "LR999935.1" "13438" 9729162 36.866 TRUE 4
"Vcard" "LR999935.1" "13448" 9977037 40.316 TRUE 3.66
"Vcard" "LR999935.1" "13472" 10051866 40.316 TRUE 4.08
"Vcard" "LR999935.1" "13482" 10216516 40.316 TRUE 2.83
"Vcard" "LR999935.1" "13524" 10624091 40.316 TRUE 2.97
"Vcard" "LR999935.1" "13532" 10707226 40.316 TRUE 2.66
"Vcard" "LR999935.1" "13562" 10735992 40.316 TRUE 2.8
"Vcard" "LR999935.1" "13571" 10865100 41.44 TRUE 3.33
"Vcard" "LR999935.1" "13611" 11196087 42.563 TRUE 4.25
"Vcard" "LR999935.1" "13625" 11212527 42.563 TRUE 6.7
"Vcard" "LR999935.1" "13643" 11216063 42.563 TRUE 4.44
"Vcard" "LR999935.1" "13649" 11373013 43.687 TRUE 5.87
"Vcard" "LR999935.1" "13688" 12045991 47.136 TRUE 6.56
"Vcard" "LR999935.1" "13758" 12456706 51.791 TRUE 5.45
"Vcard" "LR999935.1" "13772" 12480907 52.915 TRUE 5.48
"Vcard" "LR999935.1" "13782" 12634601 51.791 TRUE 5.87
"Vcard" "LR999935.1" "13824" 13301033 56.364 TRUE 3.66
"Vcard" "LR999935.1" "13904" 14056270 57.488 TRUE 3.46
"Vcard" "LR999935.1" "13940" 14297759 57.488 TRUE 3.91
"Vcard" "LR999935.1" "13985" 14352501 57.488 TRUE 3.86
"Vcard" "LR999935.1" "14028" 14722053 59.761 TRUE 3.73
"Vcard" "LR999935.1" "14046" 14838632 60.885 TRUE NA
"Vcard" "LR999936.1" "14058" 85260 1.124 TRUE NA
"Vcard" "LR999936.1" "14069" 131458 0 TRUE 4.78
"Vcard" "LR999936.1" "14073" 375640 2.248 TRUE 4.88
"Vcard" "LR999936.1" "14084" 744726 2.248 TRUE 4.61
"Vcard" "LR999936.1" "14107" 939277 3.371 TRUE 4.63
"Vcard" "LR999936.1" "14124" 1142182 8.026 TRUE 4.46
"Vcard" "LR999936.1" "14154" 1323189 8.026 TRUE 4.16
"Vcard" "LR999936.1" "14165" 1528075 8.026 TRUE 3.99
"Vcard" "LR999936.1" "14178" 1720138 8.026 TRUE 3.54
"Vcard" "LR999936.1" "14190" 2073490 8.026 TRUE 1.97
"Vcard" "LR999936.1" "14219" 2510420 10.299 TRUE 1.76
"Vcard" "LR999936.1" "14224" 2535175 10.299 TRUE 1.77
"Vcard" "LR999936.1" "14229" 2694473 10.299 TRUE 1.83
"Vcard" "LR999936.1" "14242" 2858064 10.299 TRUE 1.79
"Vcard" "LR999936.1" "14246" 2974788 10.299 TRUE 1.75
"Vcard" "LR999936.1" "14270" 3129531 10.299 TRUE 1.7
"Vcard" "LR999936.1" "14288" 3303587 11.422 TRUE 1.95
"Vcard" "LR999936.1" "14304" 3500259 11.422 TRUE 2.19
"Vcard" "LR999936.1" "14347" 4363367 12.546 TRUE 2.48
"Vcard" "LR999936.1" "14370" 4570908 13.67 TRUE 2.38
"Vcard" "LR999936.1" "14399" 4745787 13.67 TRUE 2.4
"Vcard" "LR999936.1" "14448" 5227718 17.119 TRUE 2.89
"Vcard" "LR999936.1" "14468" 5419561 17.119 TRUE 3.16
"Vcard" "LR999936.1" "14535" 6438889 17.119 TRUE 3.77
"Vcard" "LR999936.1" "14566" 6773786 21.774 TRUE 3.66
"Vcard" "LR999936.1" "14569" 7126981 21.774 TRUE 3.4
"Vcard" "LR999936.1" "14597" 7357240 21.774 TRUE 4.08
"Vcard" "LR999936.1" "14606" 7421006 25.224 TRUE 3.95
"Vcard" "LR999936.1" "14632" 7806045 26.347 TRUE 4.21
"Vcard" "LR999936.1" "14648" 8661414 27.471 TRUE 3.7
"Vcard" "LR999936.1" "14670" 8797086 29.744 TRUE 3.63
"Vcard" "LR999936.1" "14706" 9306070 32.017 TRUE 3.41
"Vcard" "LR999936.1" "14781" 10203088 33.141 TRUE 3.98
"Vcard" "LR999936.1" "14785" 10214192 33.141 TRUE 3.99
"Vcard" "LR999936.1" "14833" 10483947 34.264 TRUE 4.34
"Vcard" "LR999936.1" "14838" 10724630 35.388 TRUE 4.79
"Vcard" "LR999936.1" "14855" 10865191 37.661 TRUE 5
"Vcard" "LR999936.1" "14901" 11898291 42.316 TRUE 5.15
"Vcard" "LR999936.1" "14902" 11926579 42.316 TRUE 5.17
"Vcard" "LR999936.1" "14919" 12376038 45.765 TRUE 4.25
"Vcard" "LR999936.1" "14926" 12445310 45.765 TRUE 3.9
"Vcard" "LR999936.1" "14960" 12625968 45.765 TRUE 4
"Vcard" "LR999936.1" "14968" 12649645 45.765 TRUE 3.94
"Vcard" "LR999936.1" "14975" 12708901 46.889 TRUE 3.73
"Vcard" "LR999936.1" "15026" 13283000 48.013 TRUE 4.85
"Vcard" "LR999936.1" "15032" 13289715 48.013 TRUE 4.86
"Vcard" "LR999936.1" "15034" 13656847 49.136 TRUE 4.52
"Vcard" "LR999936.1" "15051" 13719215 49.136 TRUE 4.55
"Vcard" "LR999936.1" "15090" 14373049 56.149 TRUE 4.68
"Vcard" "LR999936.1" "15108" 14677668 55.025 TRUE NA
"Vcard" "LR999937.1" "15127" 109445 0 TRUE NA
"Vcard" "LR999937.1" "15146" 160449 0 TRUE 4.41
"Vcard" "LR999937.1" "15170" 277926 0 TRUE 4.35
"Vcard" "LR999937.1" "15205" 562878 0 TRUE 4.47
"Vcard" "LR999937.1" "15209" 599915 0 TRUE 4.45
"Vcard" "LR999937.1" "15240" 906756 1.124 TRUE 4.51
"Vcard" "LR999937.1" "15249" 922095 1.124 TRUE 4.52
"Vcard" "LR999937.1" "15257" 1018975 4.573 TRUE 4.52
"Vcard" "LR999937.1" "15295" 1153367 4.573 TRUE 4.57
"Vcard" "LR999937.1" "15316" 1872393 4.573 TRUE 4.64
"Vcard" "LR999937.1" "15354" 2686389 10.462 TRUE 5.48
"Vcard" "LR999937.1" "15366" 3124687 13.912 TRUE 4.9
"Vcard" "LR999937.1" "15375" 3168753 13.912 TRUE 4.89
"Vcard" "LR999937.1" "15390" 3408583 15.036 TRUE 5.01
"Vcard" "LR999937.1" "15430" 3970735 18.485 TRUE 3.9
"Vcard" "LR999937.1" "15460" 4240606 18.485 TRUE 3.63
"Vcard" "LR999937.1" "15473" 4286755 18.485 TRUE 3.59
"Vcard" "LR999937.1" "15499" 4319799 19.609 TRUE 3.49
"Vcard" "LR999937.1" "15522" 4620730 18.485 TRUE 2.31
"Vcard" "LR999937.1" "15597" 6464598 24.264 TRUE 4.99
"Vcard" "LR999937.1" "15613" 6542449 24.264 TRUE 5.48
"Vcard" "LR999937.1" "15621" 6655794 24.264 TRUE 5.32
"Vcard" "LR999937.1" "15638" 6668020 24.264 TRUE 5.74
"Vcard" "LR999937.1" "15651" 6945932 25.387 TRUE 5.73
"Vcard" "LR999937.1" "15665" 7180602 25.387 TRUE 6.23
"Vcard" "LR999937.1" "15687" 7368303 27.66 TRUE 5.52
"Vcard" "LR999937.1" "15694" 7441657 27.66 TRUE 6.06
"Vcard" "LR999937.1" "15702" 7585292 27.66 TRUE 8.46
"Vcard" "LR999937.1" "15714" 7681684 28.784 TRUE 7.09
"Vcard" "LR999937.1" "15718" 7728308 32.234 TRUE 8.72
"Vcard" "LR999937.1" "15744" 7927567 34.507 TRUE 5.61
"Vcard" "LR999937.1" "15751" 7977757 34.507 TRUE 7.08
"Vcard" "LR999937.1" "15823" 8520445 35.63 TRUE 3.97
"Vcard" "LR999937.1" "15868" 8621427 36.754 TRUE 3.63
"Vcard" "LR999937.1" "15900" 8783428 36.754 TRUE 3.24
"Vcard" "LR999937.1" "15901" 8829760 36.754 TRUE 2.9
"Vcard" "LR999937.1" "15937" 9694534 36.754 TRUE 0.79
"Vcard" "LR999937.1" "16013" 10099982 37.878 TRUE 0.69
"Vcard" "LR999937.1" "16025" 10180424 37.878 TRUE 0.66
"Vcard" "LR999937.1" "16045" 10330881 37.878 TRUE 0.77
"Vcard" "LR999937.1" "16051" 10373016 37.878 TRUE 0.79
"Vcard" "LR999937.1" "16074" 10830044 37.878 TRUE 1.04
"Vcard" "LR999937.1" "16078" 10831519 37.878 TRUE 1.05
"Vcard" "LR999937.1" "16106" 10999303 39.001 TRUE 1.23
"Vcard" "LR999937.1" "16112" 11030920 37.878 TRUE 1.27
"Vcard" "LR999937.1" "16121" 11218356 37.878 TRUE 1.38
"Vcard" "LR999937.1" "16139" 11605752 37.878 TRUE 5.29
"Vcard" "LR999937.1" "16163" 11950339 40.125 TRUE 5.86
"Vcard" "LR999937.1" "16169" 11951307 40.125 TRUE 5.86
"Vcard" "LR999937.1" "16171" 11951635 40.125 TRUE 5.86
"Vcard" "LR999937.1" "16225" 12913316 51.282 TRUE 7.07
"Vcard" "LR999937.1" "16244" 13194031 52.406 TRUE 6.81
"Vcard" "LR999937.1" "16260" 13242108 52.406 TRUE 6.99
"Vcard" "LR999937.1" "16290" 13744887 53.529 TRUE 6.83
"Vcard" "LR999937.1" "16294" 14126232 56.979 TRUE 6.8
"Vcard" "LR999937.1" "16314" 14482402 58.103 TRUE NA
"Vcard" "LR999938.1" "16322" 91686 0 TRUE NA
"Vcard" "LR999938.1" "16343" 315519 1.124 TRUE 3.32
"Vcard" "LR999938.1" "16366" 928074 1.124 TRUE 3.27
"Vcard" "LR999938.1" "16443" 1994870 3.397 TRUE 3.35
"Vcard" "LR999938.1" "16471" 2296655 8.051 TRUE 3.27
"Vcard" "LR999938.1" "16480" 2349036 8.051 TRUE 3.4
"Vcard" "LR999938.1" "16482" 2349385 8.051 TRUE 3.4
"Vcard" "LR999938.1" "16509" 2798029 9.175 TRUE 3.4
"Vcard" "LR999938.1" "16621" 4033249 11.448 TRUE 2.38
"Vcard" "LR999938.1" "16634" 4177803 12.572 TRUE 2.16
"Vcard" "LR999938.1" "16669" 4310244 13.695 TRUE 2.48
"Vcard" "LR999938.1" "16671" 4373733 13.695 TRUE 2.12
"Vcard" "LR999938.1" "16678" 4407147 13.695 TRUE 1.79
"Vcard" "LR999938.1" "16721" 4910549 13.695 TRUE 1.37
"Vcard" "LR999938.1" "16758" 5016970 14.819 TRUE 1.39
"Vcard" "LR999938.1" "16769" 5277894 14.819 TRUE 1.41
"Vcard" "LR999938.1" "16808" 5841189 14.819 TRUE 1.31
"Vcard" "LR999938.1" "16818" 5924623 14.819 TRUE 1.44
"Vcard" "LR999938.1" "16858" 6538651 15.943 TRUE 1.89
"Vcard" "LR999938.1" "16866" 6627904 15.943 TRUE 1.89
"Vcard" "LR999938.1" "16886" 6683091 17.066 TRUE 2.27
"Vcard" "LR999938.1" "16980" 8564497 24.221 TRUE 1.1
"Vcard" "LR999938.1" "17000" 8671980 24.221 TRUE 0.22
"Vcard" "LR999938.1" "17008" 8861849 24.221 TRUE 0.06
"Vcard" "LR999938.1" "17015" 8933556 24.221 TRUE 0.04
"Vcard" "LR999938.1" "17060" 9483713 24.221 TRUE 0.77
"Vcard" "LR999938.1" "17073" 9484018 24.221 TRUE 0.77
"Vcard" "LR999938.1" "17086" 9589306 24.221 TRUE 1.31
"Vcard" "LR999938.1" "17094" 9612055 24.221 TRUE 1.08
"Vcard" "LR999938.1" "17104" 9614124 24.221 TRUE 1.48
"Vcard" "LR999938.1" "17109" 9736264 24.221 TRUE 1.74
"Vcard" "LR999938.1" "17138" 10045576 25.345 TRUE 1.74
"Vcard" "LR999938.1" "17156" 10103753 25.345 TRUE 1.64
"Vcard" "LR999938.1" "17196" 10352291 26.469 TRUE 0.09
"Vcard" "LR999938.1" "17234" 10478247 25.345 TRUE 0.03
"Vcard" "LR999938.1" "17244" 10520442 25.345 TRUE 0.13
"Vcard" "LR999938.1" "17249" 10555715 25.345 TRUE 0.05
"Vcard" "LR999938.1" "17259" 10648980 25.345 TRUE -0.21
"Vcard" "LR999938.1" "17265" 10666190 25.345 TRUE -0.27
"Vcard" "LR999938.1" "17299" 10685792 25.345 TRUE -0.25
"Vcard" "LR999938.1" "17330" 11126697 25.345 TRUE -0.1
"Vcard" "LR999938.1" "17337" 11558170 25.345 TRUE 1.31
"Vcard" "LR999938.1" "17367" 11662555 25.345 TRUE 1.9
"Vcard" "LR999938.1" "17379" 11670530 25.345 TRUE 2.05
"Vcard" "LR999938.1" "17404" 11940349 25.345 TRUE 5.16
"Vcard" "LR999938.1" "17412" 12083328 25.345 TRUE 5.33
"Vcard" "LR999938.1" "17426" 12341411 29.918 TRUE 4.63
"Vcard" "LR999938.1" "17439" 12692733 32.191 TRUE 4.47
"Vcard" "LR999938.1" "17471" 12886361 32.191 TRUE 4.77
"Vcard" "LR999938.1" "17488" 12974095 32.191 TRUE 4.73
"Vcard" "LR999938.1" "17518" 13477383 33.315 TRUE 4.66
"Vcard" "LR999938.1" "17530" 13509334 33.315 TRUE NA
"Vcard" "LR999939.1" "17596" 230587 2.273 TRUE NA
"Vcard" "LR999939.1" "17605" 232308 2.273 TRUE 4.67
"Vcard" "LR999939.1" "17635" 464201 0 TRUE 4.67
"Vcard" "LR999939.1" "17681" 1285890 5.723 TRUE 4.65
"Vcard" "LR999939.1" "17730" 2014582 10.377 TRUE 4.65
"Vcard" "LR999939.1" "17738" 2092122 10.377 TRUE 4.65
"Vcard" "LR999939.1" "17753" 2285357 12.65 TRUE 4.66
"Vcard" "LR999939.1" "17788" 2872167 13.774 TRUE 4.94
"Vcard" "LR999939.1" "17807" 2981135 13.774 TRUE 4.78
"Vcard" "LR999939.1" "17831" 3103639 13.774 TRUE 5.33
"Vcard" "LR999939.1" "17847" 3138386 13.774 TRUE 4.91
"Vcard" "LR999939.1" "17947" 4736223 24.931 TRUE 5.08
"Vcard" "LR999939.1" "17990" 5194313 26.055 TRUE 4.13
"Vcard" "LR999939.1" "17995" 5290936 26.055 TRUE 3.88
"Vcard" "LR999939.1" "18007" 5349525 26.055 TRUE 3.84
"Vcard" "LR999939.1" "18013" 5355302 26.055 TRUE 3.89
"Vcard" "LR999939.1" "18034" 5499813 27.179 TRUE 3.63
"Vcard" "LR999939.1" "18059" 5660990 27.179 TRUE 4.06
"Vcard" "LR999939.1" "18074" 5892834 29.452 TRUE 3.52
"Vcard" "LR999939.1" "18084" 5931329 29.452 TRUE 3.58
"Vcard" "LR999939.1" "18090" 5973038 30.575 TRUE 3.68
"Vcard" "LR999939.1" "18124" 6195616 29.452 TRUE 3.41
"Vcard" "LR999939.1" "18130" 6217177 29.452 TRUE 3.29
"Vcard" "LR999939.1" "18151" 6384615 29.452 TRUE 2.88
"Vcard" "LR999939.1" "18166" 6741699 31.699 TRUE 2.62
"Vcard" "LR999939.1" "18171" 6774271 31.699 TRUE 2.81
"Vcard" "LR999939.1" "18180" 6869265 31.699 TRUE 3.3
"Vcard" "LR999939.1" "18197" 7408475 32.823 TRUE 4.12
"Vcard" "LR999939.1" "18205" 7775826 33.946 TRUE 4.27
"Vcard" "LR999939.1" "18260" 8325150 38.601 TRUE 4.81
"Vcard" "LR999939.1" "18263" 8370254 38.601 TRUE 4.8
"Vcard" "LR999939.1" "18269" 8404135 38.601 TRUE 4.73
"Vcard" "LR999939.1" "18279" 8428231 38.601 TRUE 4.54
"Vcard" "LR999939.1" "18298" 8641958 39.724 TRUE 3.34
"Vcard" "LR999939.1" "18305" 8806890 39.724 TRUE 3.01
"Vcard" "LR999939.1" "18363" 9271507 41.997 TRUE 2.71
"Vcard" "LR999939.1" "18392" 9706121 41.997 TRUE 2.06
"Vcard" "LR999939.1" "18396" 9795225 41.997 TRUE 2.36
"Vcard" "LR999939.1" "18416" 9892839 41.997 TRUE 2.31
"Vcard" "LR999939.1" "18446" 10034563 41.997 TRUE 2.63
"Vcard" "LR999939.1" "18452" 10044345 43.121 TRUE 2.65
"Vcard" "LR999939.1" "18478" 10217238 43.121 TRUE 2.77
"Vcard" "LR999939.1" "18481" 10437365 44.245 TRUE 2.74
"Vcard" "LR999939.1" "18497" 10834848 44.245 TRUE 2.95
"Vcard" "LR999939.1" "18517" 10975250 46.518 TRUE 3.4
"Vcard" "LR999939.1" "18537" 11230003 46.518 TRUE 3.36
"Vcard" "LR999939.1" "18568" 11354722 46.518 TRUE 3.37
"Vcard" "LR999939.1" "18595" 11563181 46.518 TRUE 3.37
"Vcard" "LR999939.1" "18625" 11827255 47.642 TRUE 3.31
"Vcard" "LR999939.1" "18687" 12210580 51.038 TRUE 2.31
"Vcard" "LR999939.1" "18701" 12210939 51.038 TRUE 2.31
"Vcard" "LR999939.1" "18724" 12571320 51.038 TRUE 2.66
"Vcard" "LR999939.1" "18739" 12763226 51.038 TRUE 2.51
"Vcard" "LR999939.1" "18786" 13019442 49.915 TRUE 2.39
"Vcard" "LR999939.1" "18818" 13551761 52.162 TRUE NA
"Vcard" "LR999941.1" "18983" 1421626 0 TRUE NA
"Vcard" "LR999941.1" "19004" 1520299 0 TRUE 7.15
"Vcard" "LR999941.1" "19025" 1924791 7.155 TRUE 7
"Vcard" "LR999941.1" "19033" 1993216 8.279 TRUE 7.37
"Vcard" "LR999941.1" "19055" 2479738 8.279 TRUE 6.28
"Vcard" "LR999941.1" "19061" 2741628 9.402 TRUE 5.53
"Vcard" "LR999941.1" "19095" 3177551 14.057 TRUE 5.04
"Vcard" "LR999941.1" "19111" 3407720 15.18 TRUE 5.04
"Vcard" "LR999941.1" "19115" 3509877 15.18 TRUE 4.72
"Vcard" "LR999941.1" "19122" 3531492 15.18 TRUE 5.45
"Vcard" "LR999941.1" "19126" 3544368 15.18 TRUE 4.6
"Vcard" "LR999941.1" "19225" 4025452 17.454 TRUE 6.94
"Vcard" "LR999941.1" "19230" 4347861 17.454 TRUE 7.24
"Vcard" "LR999941.1" "19231" 4362789 17.454 TRUE 7.34
"Vcard" "LR999941.1" "19263" 5090330 28.611 TRUE 7.12
"Vcard" "LR999941.1" "19281" 5245793 28.611 TRUE 7.45
"Vcard" "LR999941.1" "19321" 5775495 29.734 TRUE 3.71
"Vcard" "LR999941.1" "19333" 5793504 29.734 TRUE 3.19
"Vcard" "LR999941.1" "19339" 5805620 29.734 TRUE 3.17
