"set" "map" "mkr" "phys" "gen" "vld" "loess" "wind_2mb" "wind_2mb_4mkr" "chr_length" "chr_start" "genome_pos" "rel_pos" "pos_group" "chr_type"
"373" "Vcard" "LR999929.1" 6175 9210504 26.889 TRUE 0.18 0.11 0.04 15952094 82100715 91311219 57.7385263652534 "1" "Autosome"
"374" "Vcard" "LR999929.1" 6180 9454141 26.889 TRUE 0.53 1.13 1.13 15952094 82100715 91554856 59.2658305549102 "1" "Autosome"
"375" "Vcard" "LR999929.1" 6188 9501293 26.889 TRUE 0.58 1.13 1.13 15952094 82100715 91602008 59.5614155734037 "1" "Autosome"
"376" "Vcard" "LR999929.1" 6211 9859071 26.889 TRUE 0.94 1.04 1.04 15952094 82100715 91959786 61.8042433802108 "2" "Autosome"
"377" "Vcard" "LR999929.1" 6244 9883920 26.889 TRUE 0.96 1.04 1.04 15952094 82100715 91984635 61.9600160330048 "2" "Autosome"
"378" "Vcard" "LR999929.1" 6251 9966066 26.889 TRUE 1.03 1.04 1.04 15952094 82100715 92066781 62.4749703706611 "2" "Autosome"
"379" "Vcard" "LR999929.1" 6270 10352604 28.012 TRUE 1.67 0.98 0.98 15952094 82100715 92453319 64.8980879876962 "2" "Autosome"
"380" "Vcard" "LR999929.1" 6284 10847460 28.012 TRUE 1.77 1.89 1.89 15952094 82100715 92948175 68.0002261772028 "2" "Autosome"
"381" "Vcard" "LR999929.1" 6321 11596863 30.286 TRUE 2.75 3.27 3.27 15952094 82100715 93697578 72.6980608313868 "3" "Autosome"
"382" "Vcard" "LR999929.1" 6342 11680085 30.286 TRUE 2.73 3.27 3.27 15952094 82100715 93780800 73.2197603650029 "3" "Autosome"
"383" "Vcard" "LR999929.1" 6379 11941944 30.286 TRUE 2.75 3.98 3.98 15952094 82100715 94042659 74.8612940721137 "3" "Autosome"
"384" "Vcard" "LR999929.1" 6420 12492202 33.735 TRUE 2.72 3.49 3.49 15952094 82100715 94592917 78.310734628319 "3" "Autosome"
"385" "Vcard" "LR999929.1" 6460 13021958 34.859 TRUE 2.97 0.89 0.89 15952094 82100715 95122673 81.6316528726573 "4" "Autosome"
"386" "Vcard" "LR999929.1" 6471 13052610 34.859 TRUE 2.99 0.89 0.89 15952094 82100715 95153325 81.8238031947404 "4" "Autosome"
"387" "Vcard" "LR999929.1" 6522 13689502 34.859 TRUE 3.44 1.55 1.55 15952094 82100715 95790217 85.8163323260257 "4" "Autosome"
"388" "Vcard" "LR999929.1" 6572 14391634 37.132 TRUE 3.3 5.47 5.47 15952094 82100715 96492349 90.2178359781481 "5" "Autosome"
"389" "Vcard" "LR999929.1" 6586 14695438 40.582 TRUE 3.31 6.76 6.76 15952094 82100715 96796153 92.122313221073 "5" "Autosome"
"390" "Vcard" "LR999929.1" 6593 14808084 40.582 TRUE 3.36 6.76 6.76 15952094 82100715 96908799 92.8284650278515 "5" "Autosome"
"391" "Vcard" "LR999929.1" 6609 15207224 42.855 TRUE NA 6.76 6.76 15952094 82100715 97307939 95.3305816778662 "5" "Autosome"
"392" "Vcard" "LR999930.1" 6673 133308 1.124 FALSE NA NA NA 15715213 98052809 98186117 0.848273580510808 "5" "Autosome"
"393" "Vcard" "LR999930.1" 6682 173067 1.124 FALSE 0.95 NA NA 15715213 98052809 98225876 1.1012704695762 "5" "Autosome"
"394" "Vcard" "LR999930.1" 6701 298609 1.124 TRUE 0.97 0.37 NA 15715213 98052809 98351418 1.90012696614421 "5" "Autosome"
"395" "Vcard" "LR999930.1" 6726 571443 0 TRUE 0.96 1.15 0.63 15715213 98052809 98624252 3.63624088327661 "5" "Autosome"
"396" "Vcard" "LR999930.1" 6741 781880 1.124 TRUE 1.05 1.15 0.63 15715213 98052809 98834689 4.97530641169165 "5" "Autosome"
"397" "Vcard" "LR999930.1" 6762 1183461 1.124 TRUE 1.24 1.17 1.17 15715213 98052809 99236270 7.53067107649129 "5" "Autosome"
"398" "Vcard" "LR999930.1" 6771 1440933 2.247 TRUE 1.2 1.82 1.82 15715213 98052809 99493742 9.16903258008657 "5" "Autosome"
"399" "Vcard" "LR999930.1" 6804 1805725 2.247 TRUE 1.65 1.61 1.61 15715213 98052809 99858534 11.4902992406148 "4" "Autosome"
"400" "Vcard" "LR999930.1" 6815 2221413 3.371 TRUE 1.61 1.43 1.43 15715213 98052809 100274222 14.1354304265555 "4" "Autosome"
"401" "Vcard" "LR999930.1" 6816 2221713 3.371 TRUE 1.61 1.43 1.43 15715213 98052809 100274522 14.1373394048175 "4" "Autosome"
"402" "Vcard" "LR999930.1" 6818 2278884 3.371 TRUE 1.63 1.43 1.43 15715213 98052809 100331693 14.5011333922105 "4" "Autosome"
"403" "Vcard" "LR999930.1" 6836 2623445 3.371 TRUE 1.77 1.54 1.54 15715213 98052809 100676254 16.693664922009 "4" "Autosome"
"404" "Vcard" "LR999930.1" 6841 2861402 4.494 TRUE 2.16 1.28 1.28 15715213 98052809 100914211 18.2078473896599 "4" "Autosome"
"405" "Vcard" "LR999930.1" 6863 3201250 4.494 TRUE 2.03 1.94 1.94 15715213 98052809 101254059 20.3703888709622 "3" "Autosome"
"406" "Vcard" "LR999930.1" 6916 3877751 6.768 TRUE 2.19 2.72 NA 15715213 98052809 101930560 24.6751412150761 "3" "Autosome"
"407" "Vcard" "LR999930.1" 6971 4851982 9.041 TRUE 1.19 1.33 NA 15715213 98052809 102904791 30.8744272190266 "2" "Autosome"
"408" "Vcard" "LR999930.1" 7007 5643974 9.041 TRUE 1.52 0 0 15715213 98052809 103696783 35.91407892467 "2" "Autosome"
"409" "Vcard" "LR999930.1" 7039 5904818 9.041 TRUE 1.66 1.71 1.71 15715213 98052809 103957627 37.5738973439304 "2" "Autosome"
"410" "Vcard" "LR999930.1" 7046 6052765 9.041 TRUE 1.48 1.71 1.71 15715213 98052809 104105574 38.5153227003668 "2" "Autosome"
"411" "Vcard" "LR999930.1" 7062 6086096 9.041 TRUE 1.84 1.71 1.71 15715213 98052809 104138905 38.727416548538 "2" "Autosome"
"412" "Vcard" "LR999930.1" 7103 6237316 9.041 TRUE 2.01 2.27 2.27 15715213 98052809 104290125 39.6896688578131 "2" "Autosome"
"413" "Vcard" "LR999930.1" 7144 6727573 11.288 TRUE 2.76 3.07 3.07 15715213 98052809 104780382 42.8093020438221 "1" "Autosome"
"414" "Vcard" "LR999930.1" 7157 6798912 10.164 TRUE 2.86 3.07 3.07 15715213 98052809 104851721 43.2632507112694 "1" "Autosome"
"415" "Vcard" "LR999930.1" 7204 7169410 12.412 TRUE 3.14 3.87 3.87 15715213 98052809 105222219 45.6208261383412 "1" "Autosome"
"416" "Vcard" "LR999930.1" 7234 7368942 13.535 TRUE 3.25 4.34 4.34 15715213 98052809 105421751 46.8905003069319 "1" "Autosome"
"417" "Vcard" "LR999930.1" 7278 8520926 16.985 TRUE 3.55 3.89 3.89 15715213 98052809 106573735 54.2208750209113 "1" "Autosome"
"418" "Vcard" "LR999930.1" 7289 8571588 16.985 TRUE 4.03 3.89 3.89 15715213 98052809 106624397 54.5432505432793 "1" "Autosome"
"419" "Vcard" "LR999930.1" 7321 9053536 16.985 TRUE 4.69 3.89 3.89 15715213 98052809 107106345 57.6100113946912 "1" "Autosome"
"420" "Vcard" "LR999930.1" 7387 9355225 20.435 TRUE 5.32 3.89 3.89 15715213 98052809 107408034 59.5297372043255 "1" "Autosome"
"421" "Vcard" "LR999930.1" 7399 9415697 20.435 TRUE 5.34 3.89 3.89 15715213 98052809 107468506 59.9145363158616 "1" "Autosome"
"422" "Vcard" "LR999930.1" 7426 10577906 28.888 TRUE 5.9 0 NA 15715213 98052809 108630715 67.3099753722715 "2" "Autosome"
"423" "Vcard" "LR999930.1" 7438 10614924 28.888 TRUE 5.91 0 NA 15715213 98052809 108667733 67.5455305632829 "2" "Autosome"
"424" "Vcard" "LR999930.1" 7483 11144988 28.888 TRUE 6.63 5.49 5.49 15715213 98052809 109197797 70.9184660748792 "3" "Autosome"
"425" "Vcard" "LR999930.1" 7589 11825624 36.043 TRUE 7.33 7.56 7.56 15715213 98052809 109878433 75.2495305027046 "3" "Autosome"
"426" "Vcard" "LR999930.1" 7622 12253086 36.043 TRUE 7.32 4.65 NA 15715213 98052809 110305895 77.9695827221686 "3" "Autosome"
"427" "Vcard" "LR999930.1" 7643 12388321 39.493 TRUE 7.96 9.43 9.43 15715213 98052809 110441130 78.8301183063825 "3" "Autosome"
"428" "Vcard" "LR999930.1" 7713 13338746 49.28 TRUE 7.61 8.66 8.66 15715213 98052809 111391555 84.8779205219808 "4" "Autosome"
"429" "Vcard" "LR999930.1" 7735 13447158 49.28 TRUE 6.43 0 0 15715213 98052809 111499967 85.5677743597875 "4" "Autosome"
"430" "Vcard" "LR999930.1" 7768 13477181 49.28 TRUE 7.17 0 0 15715213 98052809 111529990 85.7588185409896 "4" "Autosome"
"431" "Vcard" "LR999930.1" 7778 13622834 49.28 TRUE 6.76 6.38 6.38 15715213 98052809 111675643 86.6856465769824 "4" "Autosome"
"432" "Vcard" "LR999930.1" 7856 14544287 56.435 TRUE 5.51 5.13 5.13 15715213 98052809 112597096 92.5490923985567 "5" "Autosome"
"433" "Vcard" "LR999930.1" 7887 14679467 56.435 TRUE 5.67 1.06 1.06 15715213 98052809 112732276 93.4092780034225 "5" "Autosome"
"434" "Vcard" "LR999930.1" 7908 14933867 56.435 TRUE 5.58 1.06 1.06 15715213 98052809 112986676 95.0280915696147 "5" "Autosome"
"435" "Vcard" "LR999930.1" 7917 15107906 56.435 TRUE 5.26 1.06 1.06 15715213 98052809 113160715 96.1355471287599 "5" "Autosome"
"436" "Vcard" "LR999930.1" 7944 15553020 57.559 TRUE NA 1.34 1.34 15715213 98052809 113605829 98.9679236291611 "5" "Autosome"
"437" "Vcard" "LR999931.1" 7955 255019 0 TRUE NA 3.37 NA 15572524 113768022 114023041 1.63762149282929 "5" "Autosome"
"438" "Vcard" "LR999931.1" 7992 592887 0 TRUE 5.4 3 3 15572524 113768022 114360909 3.80726335692274 "5" "Autosome"
"439" "Vcard" "LR999931.1" 8031 928089 2.273 TRUE 5.11 3 3 15572524 113768022 114696111 5.95978532445993 "5" "Autosome"
"440" "Vcard" "LR999931.1" 8057 1494465 3.397 TRUE 5.7 3.41 3.41 15572524 113768022 115262487 9.59680652924343 "5" "Autosome"
"441" "Vcard" "LR999931.1" 8062 1498776 3.397 TRUE 5.69 3.41 3.41 15572524 113768022 115266798 9.62448990285711 "5" "Autosome"
"442" "Vcard" "LR999931.1" 8103 2103473 5.67 TRUE 6.1 6.41 6.41 15572524 113768022 115871495 13.5075919613288 "4" "Autosome"
"443" "Vcard" "LR999931.1" 8127 2241203 5.67 TRUE 5.61 6.41 6.41 15572524 113768022 116009225 14.3920343291813 "4" "Autosome"
"444" "Vcard" "LR999931.1" 8157 2376428 6.794 TRUE 6.46 6.41 6.41 15572524 113768022 116144450 15.2603906727002 "4" "Autosome"
"445" "Vcard" "LR999931.1" 8168 2625059 7.917 TRUE 6.47 10.02 10.02 15572524 113768022 116393081 16.8569911980871 "4" "Autosome"
"446" "Vcard" "LR999931.1" 8176 2680487 7.917 TRUE 7.19 10.02 10.02 15572524 113768022 116448509 17.2129257916058 "4" "Autosome"
"447" "Vcard" "LR999931.1" 8181 2687309 7.917 TRUE 7.06 10.02 10.02 15572524 113768022 116455331 17.2567337189527 "4" "Autosome"
"448" "Vcard" "LR999931.1" 8192 2844843 12.572 TRUE 7.74 10.02 10.02 15572524 113768022 116612865 18.2683487917566 "4" "Autosome"
"449" "Vcard" "LR999931.1" 8212 3101306 16.021 TRUE 7.15 10.45 10.45 15572524 113768022 116869328 19.9152430267566 "4" "Autosome"
"450" "Vcard" "LR999931.1" 8246 3931951 23.176 TRUE 7.21 6.45 6.45 15572524 113768022 117699973 25.2492852154217 "3" "Autosome"
"451" "Vcard" "LR999931.1" 8271 4128472 23.176 TRUE 5.15 2.35 NA 15572524 113768022 117896494 26.5112579052696 "3" "Autosome"
"452" "Vcard" "LR999931.1" 8297 4436590 24.3 TRUE 5.95 2.35 NA 15572524 113768022 118204612 28.4898581630056 "3" "Autosome"
"453" "Vcard" "LR999931.1" 8372 5590785 27.75 TRUE 4.72 8.79 8.79 15572524 113768022 119358807 35.9015982251817 "2" "Autosome"
"454" "Vcard" "LR999931.1" 8381 5591103 27.75 TRUE 4.71 8.79 8.79 15572524 113768022 119359125 35.9036402833606 "2" "Autosome"
"455" "Vcard" "LR999931.1" 8384 5836869 28.873 TRUE 4.6 7.71 7.71 15572524 113768022 119604891 37.4818430204378 "2" "Autosome"
"456" "Vcard" "LR999931.1" 8395 5868432 28.873 TRUE 4.75 7.71 7.71 15572524 113768022 119636454 37.6845269270415 "2" "Autosome"
"457" "Vcard" "LR999931.1" 8421 6389391 34.762 TRUE 4.36 6.52 6.52 15572524 113768022 120157413 41.0298998415414 "1" "Autosome"
"458" "Vcard" "LR999931.1" 8433 6750007 35.886 TRUE 4.78 5.7 5.7 15572524 113768022 120518029 43.3456195026574 "1" "Autosome"
"459" "Vcard" "LR999931.1" 8437 7124324 37.01 TRUE 4.28 2.75 2.75 15572524 113768022 120892346 45.7493210477634 "1" "Autosome"
"460" "Vcard" "LR999931.1" 8451 7236043 38.133 TRUE 3.99 2.75 2.75 15572524 113768022 121004065 46.4667320467767 "1" "Autosome"
"461" "Vcard" "LR999931.1" 8468 7723351 39.257 TRUE 3.76 2.71 2.71 15572524 113768022 121491373 49.5960128236116 "1" "Autosome"
"462" "Vcard" "LR999931.1" 8486 7960423 39.257 TRUE 2.28 2.46 2.46 15572524 113768022 121728445 51.1183864606662 "1" "Autosome"
"463" "Vcard" "LR999931.1" 8495 8005818 39.257 TRUE 2.68 2.46 2.46 15572524 113768022 121773840 51.4098934764846 "1" "Autosome"
"464" "Vcard" "LR999931.1" 8521 8060012 39.257 TRUE 2.2 2.46 2.46 15572524 113768022 121828034 51.7579038568186 "1" "Autosome"
"465" "Vcard" "LR999931.1" 8568 8631342 41.53 TRUE 1.81 1.68 1.68 15572524 113768022 122399364 55.4267375025397 "1" "Autosome"
"466" "Vcard" "LR999931.1" 8584 8778198 41.53 TRUE 1.64 1.33 1.33 15572524 113768022 122546220 56.3697830871861 "1" "Autosome"
"467" "Vcard" "LR999931.1" 8589 8887937 41.53 TRUE 1.49 1.23 1.23 15572524 113768022 122655959 57.074479384331 "1" "Autosome"
"468" "Vcard" "LR999931.1" 8600 9063010 41.53 TRUE 2.16 1.07 1.07 15572524 113768022 122831032 58.1987223137367 "1" "Autosome"
"469" "Vcard" "LR999931.1" 8605 9221319 41.53 TRUE 1.35 2 2 15572524 113768022 122989341 59.2153141006557 "1" "Autosome"
"470" "Vcard" "LR999931.1" 8649 9608818 41.53 TRUE 2.7 2.33 2.33 15572524 113768022 123376840 61.7036647366862 "2" "Autosome"
"471" "Vcard" "LR999931.1" 8662 9709037 41.53 TRUE 2.51 2.6 2.6 15572524 113768022 123477059 62.3472277197967 "2" "Autosome"
"472" "Vcard" "LR999931.1" 8678 9749556 41.53 TRUE 2.12 2.6 2.6 15572524 113768022 123517578 62.6074231768723 "2" "Autosome"
"473" "Vcard" "LR999931.1" 8689 9802726 41.53 TRUE 2.59 2.94 2.94 15572524 113768022 123570748 62.9488578730076 "2" "Autosome"
"474" "Vcard" "LR999931.1" 8705 10017695 44.98 TRUE 2.55 2.94 2.94 15572524 113768022 123785717 64.3292956234969 "2" "Autosome"
"475" "Vcard" "LR999931.1" 8712 10079687 44.98 TRUE 3.24 3.28 3.28 15572524 113768022 123847709 64.7273813801796 "2" "Autosome"
"476" "Vcard" "LR999931.1" 8739 10081902 44.98 TRUE 3.18 3.28 3.28 15572524 113768022 123849924 64.7416051501991 "2" "Autosome"
"477" "Vcard" "LR999931.1" 8765 10380899 44.98 TRUE 2.19 2.36 2.36 15572524 113768022 124148921 66.6616342989743 "2" "Autosome"
"478" "Vcard" "LR999931.1" 8770 10382575 44.98 TRUE 2.18 2.36 2.36 15572524 113768022 124150597 66.6723968445963 "2" "Autosome"
"479" "Vcard" "LR999931.1" 8774 10383551 44.98 TRUE 2.18 2.36 2.36 15572524 113768022 124151573 66.6786642935981 "2" "Autosome"
"480" "Vcard" "LR999931.1" 8776 10856431 44.98 TRUE 0.8 0 0 15572524 113768022 124624453 69.7152947075246 "2" "Autosome"
"481" "Vcard" "LR999931.1" 8792 11325365 44.98 TRUE 0.41 0.3 0.3 15572524 113768022 125093387 72.7265856196465 "3" "Autosome"
"482" "Vcard" "LR999931.1" 8803 11454148 44.98 TRUE 0.48 0.57 0.57 15572524 113768022 125222170 73.5535742311266 "3" "Autosome"
"483" "Vcard" "LR999931.1" 8842 12034923 44.98 TRUE 0.52 0.9 0.9 15572524 113768022 125802945 77.2830595733871 "3" "Autosome"
"484" "Vcard" "LR999931.1" 8848 12094012 46.103 TRUE 0.57 0.9 0.9 15572524 113768022 125862034 77.6625035222293 "3" "Autosome"
"485" "Vcard" "LR999931.1" 8885 12586650 46.103 TRUE 0.92 0.38 0.38 15572524 113768022 126354672 80.8260112490435 "4" "Autosome"
"486" "Vcard" "LR999931.1" 8901 12703224 46.103 TRUE 0.94 0.38 0.38 15572524 113768022 126471246 81.5745989539011 "4" "Autosome"
"487" "Vcard" "LR999931.1" 8991 13377343 46.103 TRUE 2.19 1.78 1.78 15572524 113768022 127145365 85.9034990088954 "4" "Autosome"
"488" "Vcard" "LR999931.1" 9004 13384294 46.103 TRUE 2.19 1.78 1.78 15572524 113768022 127152316 85.9481353183338 "4" "Autosome"
"489" "Vcard" "LR999931.1" 9012 13389228 46.103 TRUE 3.35 1.78 1.78 15572524 113768022 127157250 85.9798193279394 "4" "Autosome"
"490" "Vcard" "LR999931.1" 9016 13400299 46.103 TRUE 2.24 1.78 1.78 15572524 113768022 127168321 86.0509124917708 "4" "Autosome"
"491" "Vcard" "LR999931.1" 9037 13766981 46.103 TRUE 2.97 5.3 5.3 15572524 113768022 127535003 88.4055853758838 "4" "Autosome"
"492" "Vcard" "LR999931.1" 9044 13791594 47.227 TRUE 2.81 5.3 5.3 15572524 113768022 127559616 88.5636393946158 "4" "Autosome"
"493" "Vcard" "LR999931.1" 9078 13937175 50.677 TRUE 2.97 3.92 3.92 15572524 113768022 127705197 89.4984974818469 "4" "Autosome"
"494" "Vcard" "LR999931.1" 9142 14930331 51.8 TRUE 3.18 2.42 2.42 15572524 113768022 128698353 95.8761148802853 "5" "Autosome"
"495" "Vcard" "LR999931.1" 9159 15121152 54.073 TRUE 3.43 3.97 3.97 15572524 113768022 128889174 97.1014846405117 "5" "Autosome"
"496" "Vcard" "LR999931.1" 9177 15319055 54.073 TRUE 3.47 3.97 3.97 15572524 113768022 129087077 98.3723319354011 "5" "Autosome"
"497" "Vcard" "LR999931.1" 9208 15455197 54.073 TRUE NA 3.97 3.97 15572524 113768022 129223219 99.2465768554924 "5" "Autosome"
"498" "Vcard" "LR999932.1" 9245 819637 0 TRUE NA 5.71 5.71 15426761 129340546 130160183 5.3130854882629 "5" "Autosome"
"499" "Vcard" "LR999932.1" 9263 1140950 1.124 TRUE 7.63 5.95 5.95 15426761 129340546 130481496 7.39591415203749 "5" "Autosome"
"500" "Vcard" "LR999932.1" 9298 1288611 1.124 TRUE 7.63 5.95 5.95 15426761 129340546 130629157 8.35308850639483 "5" "Autosome"
"501" "Vcard" "LR999932.1" 9316 1465490 4.57299999999999 TRUE 7.63 5.95 5.95 15426761 129340546 130806036 9.4996610111481 "5" "Autosome"
"502" "Vcard" "LR999932.1" 9362 1724302 4.57299999999999 TRUE 7.62 5.95 5.95 15426761 129340546 131064848 11.1773430598944 "4" "Autosome"
"503" "Vcard" "LR999932.1" 9376 1820164 5.697 TRUE 7.62 6.91 6.91 15426761 129340546 131160710 11.7987437544407 "4" "Autosome"
"504" "Vcard" "LR999932.1" 9440 2955801 18.263 TRUE 7.42 0 NA 15426761 129340546 132296347 19.1602177540703 "4" "Autosome"
"505" "Vcard" "LR999932.1" 9483 3447302 18.263 TRUE 6.67 0 NA 15426761 129340546 132787848 22.3462462405427 "3" "Autosome"
"506" "Vcard" "LR999932.1" 9498 3599547 18.263 TRUE 6.06 0 NA 15426761 129340546 132940093 23.3331351927991 "3" "Autosome"
"507" "Vcard" "LR999932.1" 9597 4607807 27.84 FALSE 4.14 NA NA 15426761 129340546 133948353 29.8689206373263 "3" "Autosome"
"508" "Vcard" "LR999932.1" 9615 5165754 27.84 TRUE 2.56 1.28 0.52 15426761 129340546 134506300 33.4856681840083 "2" "Autosome"
"509" "Vcard" "LR999932.1" 9626 5371779 26.716 TRUE 3.47 1.58 0.86 15426761 129340546 134712325 34.8211721177245 "2" "Autosome"
"510" "Vcard" "LR999932.1" 9640 5668231 27.84 TRUE 0.88 1.58 1.58 15426761 129340546 135008777 36.74284576004 "2" "Autosome"
"511" "Vcard" "LR999932.1" 9673 6007100 27.84 TRUE 0.73 1.58 1.58 15426761 129340546 135347646 38.9394766665537 "2" "Autosome"
"512" "Vcard" "LR999932.1" 9705 6082986 28.964 TRUE 0.63 1.58 1.58 15426761 129340546 135423532 39.4313880924194 "2" "Autosome"
"513" "Vcard" "LR999932.1" 9708 6181391 28.964 TRUE 0.75 2.51 2.51 15426761 129340546 135521937 40.0692731286885 "1" "Autosome"
"514" "Vcard" "LR999932.1" 9739 6255138 28.964 TRUE 0.77 1.12 1.12 15426761 129340546 135595684 40.5473190386498 "1" "Autosome"
"515" "Vcard" "LR999932.1" 9793 7234688 28.964 TRUE 0.52 0.5 0.5 15426761 129340546 136575234 46.8969993117803 "1" "Autosome"
"516" "Vcard" "LR999932.1" 9805 7591847 28.964 TRUE 0.66 1.09 1.09 15426761 129340546 136932393 49.2121904267526 "1" "Autosome"
"517" "Vcard" "LR999932.1" 9851 8215542 30.087 TRUE 0.53 0.68 0.68 15426761 129340546 137556088 53.2551324286414 "1" "Autosome"
"518" "Vcard" "LR999932.1" 9857 8464585 30.087 TRUE 0.66 0.49 0.49 15426761 129340546 137805131 54.8694894540727 "1" "Autosome"
"519" "Vcard" "LR999932.1" 9900 9072114 30.087 TRUE 0.79 0.42 0.42 15426761 129340546 138412660 58.8076395297756 "1" "Autosome"
"520" "Vcard" "LR999932.1" 9903 9072435 30.087 TRUE 0.79 0.42 0.42 15426761 129340546 138412981 58.8097203294976 "1" "Autosome"
"521" "Vcard" "LR999932.1" 9914 9303934 30.087 TRUE 0.96 0.65 0.65 15426761 129340546 138644480 60.3103528990953 "2" "Autosome"
"522" "Vcard" "LR999932.1" 9932 9373501 30.087 TRUE 1.11 0.65 0.65 15426761 129340546 138714047 60.7613030369758 "2" "Autosome"
"523" "Vcard" "LR999932.1" 9946 9554695 31.211 TRUE 1.19 1.84 1.84 15426761 129340546 138895241 61.9358464164966 "2" "Autosome"
"524" "Vcard" "LR999932.1" 10028 10562983 32.335 TRUE 0.72 0 0 15426761 129340546 139903529 68.4718133638033 "2" "Autosome"
"525" "Vcard" "LR999932.1" 10046 10629149 32.335 TRUE 0.58 0 0 15426761 129340546 139969695 68.9007173962182 "2" "Autosome"
"526" "Vcard" "LR999932.1" 10083 11046290 32.335 TRUE 0.3 0 0 15426761 129340546 140386836 71.6047263583068 "3" "Autosome"
"527" "Vcard" "LR999932.1" 10103 11116480 32.335 TRUE 0.28 0 0 15426761 129340546 140457026 72.059714933031 "3" "Autosome"
"528" "Vcard" "LR999932.1" 10107 11390566 32.335 TRUE 0.22 0 0 15426761 129340546 140731112 73.8364067479881 "3" "Autosome"
"529" "Vcard" "LR999932.1" 10118 11432601 32.335 TRUE 0.74 0 0 15426761 129340546 140773147 74.1088877956948 "3" "Autosome"
"530" "Vcard" "LR999932.1" 10168 11784128 32.335 TRUE 0.96 0 0 15426761 129340546 141124674 76.3875709230214 "3" "Autosome"
"531" "Vcard" "LR999932.1" 10209 11951949 32.335 TRUE 1.23 0 0 15426761 129340546 141292495 77.4754272786102 "3" "Autosome"
"532" "Vcard" "LR999932.1" 10329 13778012 39.49 TRUE 5.17 11.39 11.39 15426761 129340546 143118558 89.3124097793438 "4" "Autosome"
"533" "Vcard" "LR999932.1" 10337 13891269 39.49 TRUE 4.92 11.39 11.39 15426761 129340546 143231815 90.0465690756472 "5" "Autosome"
"534" "Vcard" "LR999932.1" 10347 14197049 44.144 TRUE 4.81 11.39 11.39 15426761 129340546 143537595 92.0287090725007 "5" "Autosome"
"535" "Vcard" "LR999932.1" 10359 14207879 45.268 TRUE 4.84 11.39 11.39 15426761 129340546 143548425 92.0989117547099 "5" "Autosome"
"536" "Vcard" "LR999932.1" 10364 14248770 45.268 TRUE 4.83 11.39 11.39 15426761 129340546 143589316 92.363977117426 "5" "Autosome"
"537" "Vcard" "LR999932.1" 10386 14411993 45.268 TRUE 4.79 4.97 4.97 15426761 129340546 143752539 93.422028123726 "5" "Autosome"
"538" "Vcard" "LR999932.1" 10426 15354538 47.541 TRUE NA 2.41 NA 15426761 129340546 144695084 99.5318330270366 "5" "Autosome"
"539" "Vcard" "LR999933.1" 10467 780524 0 TRUE NA 4.89 4.89 15296561 144767307 145547831 5.10261097249245 "5" "Autosome"
"540" "Vcard" "LR999933.1" 10479 1162765 2.273 TRUE 6.68 5.93 5.93 15296561 144767307 145930072 7.60147983589252 "5" "Autosome"
"541" "Vcard" "LR999933.1" 10501 1297164 2.273 TRUE 6.76 5.93 5.93 15296561 144767307 146064471 8.48010216152506 "5" "Autosome"
"542" "Vcard" "LR999933.1" 10518 1352907 2.273 TRUE 6.65 5.93 5.93 15296561 144767307 146120214 8.8445174049252 "5" "Autosome"
"543" "Vcard" "LR999933.1" 10529 1521807 3.397 TRUE 6.7 5.93 5.93 15296561 144767307 146289114 9.9486871591595 "5" "Autosome"
"544" "Vcard" "LR999933.1" 10531 1618929 4.521 TRUE 6.61 5.93 5.93 15296561 144767307 146386236 10.5836141862213 "4" "Autosome"
"545" "Vcard" "LR999933.1" 10569 2107276 7.97 TRUE 6.48 7.57 7.57 15296561 144767307 146874583 13.7761422322312 "4" "Autosome"
"546" "Vcard" "LR999933.1" 10611 2945714 15.125 TRUE 6.24 9.41 NA 15296561 144767307 147713021 19.2573611807255 "4" "Autosome"
"547" "Vcard" "LR999933.1" 10623 3200770 18.575 TRUE 6.15 4.2 NA 15296561 144767307 147968077 20.9247686457106 "3" "Autosome"
"548" "Vcard" "LR999933.1" 10687 4128722 20.848 TRUE 3.31 2.32 NA 15296561 144767307 148896029 26.9911779516978 "3" "Autosome"
"549" "Vcard" "LR999933.1" 10699 4220209 20.848 TRUE 3.38 2.28 NA 15296561 144767307 148987516 27.5892666331995 "3" "Autosome"
"550" "Vcard" "LR999933.1" 10760 5165732 23.121 TRUE 3.2 2.05 2.05 15296561 144767307 149933039 33.7705448956795 "2" "Autosome"
"551" "Vcard" "LR999933.1" 10763 5267013 23.121 TRUE 2.98 1.18 1.18 15296561 144767307 150034320 34.4326610406091 "2" "Autosome"
"552" "Vcard" "LR999933.1" 10789 5287831 23.121 TRUE 3.1 1.18 1.18 15296561 144767307 150055138 34.5687569905419 "2" "Autosome"
"553" "Vcard" "LR999933.1" 10808 5314198 25.368 TRUE 3.34 1.18 1.18 15296561 144767307 150081505 34.7411290681611 "2" "Autosome"
"554" "Vcard" "LR999933.1" 10818 5591334 24.245 TRUE 3.87 1.18 1.18 15296561 144767307 150358641 36.5528827035044 "2" "Autosome"
"555" "Vcard" "LR999933.1" 10839 5807627 24.245 TRUE 4.11 1.18 1.18 15296561 144767307 150574934 37.966880268055 "2" "Autosome"
"556" "Vcard" "LR999933.1" 10860 5844571 24.245 TRUE 3.71 1.18 1.18 15296561 144767307 150611878 38.2083986067195 "2" "Autosome"
